pron,offset
säk2 da2,11364574
zäng1 häi6 häu2 næng4,11368458
gwäng1 zäi2,11375059
ba1 si6 di6,11379257
ka1 mi1 lok6,11383873
sæng1 ngik6,11387653
bäk2 wo4,11390910
ha6 lik6,11394167
gung1 söi2,11397529
löng1 bing1 du1,11401936
me1 su1,11407179
fäng1 säng1 zi2 nü1,11411168
läng1 hung1,11418709
zöng1 bu2,11423011
mäu6 him2 lok6 yüng4,11427731
leng1 cäu1,11435690
mi6 säk6,11440515
zo6 di6 hi2 ga1,11444504
säi1 gai1 söng6,11450164
ok2 gau2,11455407
fi1 häng4,11459814
yöng1 ngo6 hi2 co1,11463594
läu1 yäu4 söi2,11469045
zo6 gwäk2 säng4 gäng1,11474183
häu2 häu2 cäu2 cäu2,11481306
gong2 wo4,11488429
du1 m4 ca1,11491686
häk6 ding6,11495361
mäk6 zung2 hi2 yüng4,11499141
häk6 lik6 bing1,11507309
zü2 täi4 lok6 yüng4,11512134
wong4 cäu1 säng1,11520511
gau1 yäk6,11526380
löng4 hi1,11530264
lok6 tung4,11534775
säng4 gäng1 duk6 su1,11538555
yäng4 mi4 ying4 häng1,11546410
cik2 wäi4,11555205
söng6 go1,11558776
ning4 siu1,11562451
däk2 si2,11566858
næng4 teng1,11571160
dim2 häu2 ne1,11575567
löi4 läi6 fung1 häng4,11579869
duk6 gäng2 sü1,11586783
züng2 gi1,11591503
gäu1 säng1 süng4,11595910
ni1 bi2,11600944
fäi1 wuk6 löng6,11604515
söng6 ting1,11609549
dung1 gok2 däu6,11613642
dæng6 cöng1,11618362
säi1 yöng4 säm1,11622873
yäk2 cäi4 si4,11629160
fæng2 bai6 wäi4 säng1,11634611
yäk2 mong1 säng4 käm4,11642048
yök6 si1 gäng1,11649485
teng1 m4 däu1,11655981
ting4 su1,11660283
yuk6 säng4 ki4 si6,11664481
häk6 yung4 häp6,11671604
si1 cung4,11677160
säng1 wuk6 zap6 gwæng1,11681880
yäk2 bung2 zäng1 gäng1,11690153
ci1 säng1 läm4,11697799
fäng1 häu2,11702101
wa6 mäng4,11706612
cäng4 gäp2 zi1 ha6,11709869
täng4 wui6 wo4 gai2,11716574
ngæng4 cök2 läng4,11722234
beng2 dam6,11727477
læk2 li6,11730943
cuk2 säng1,11734827
wo1 yäng4,11739129
hek2 bäk2 siu1,11742491
hing2 si6 kæk2,11747838
gong2 däu6,11752558
yäng2 se6,11756338
so2 zäng6 mu4 gi2,11760431
bäng1 zing1,11767972
ling4 däu6,11772065
so4 gæng1,11776158
läng4 yim6,11780356
höng1 söng6,11784345
yi6 säu2 næng4 gung1,11788229
wäi6 mäng4 cü4 fui6,11797129
da2 zo6,11804357
zi6 gi2 da2,11807719
bu6 ding6 wa6,11812648
dai6 yäk6 bäk2 däu6,11817891
su1 cing1 mäng4,11825328
ca1 m4 do1,11830675
ceng1 täu4 zäi2,11834455
ha6 däng2,11839384
säng1 si2 mi6 buk2,11843059
cong4 zing1,11851645
hai1 yäng4 täng1 mäng4,11855738
da2 yüng4,11863279
bing6 dong1,11866327
häng4 zäng1 kü1 wæk6,11870316
säng6 yi1 küng4 küng4,11877439
ming6 söng6,11884144
säng1 si2 yü1 gung6,11888551
gäm1 zung1 yi1,11897137
yiu1 bi2,11901648
fæng1 läi6 zi1,11905846
pi4 fäu4,11910671
duk6 bung2,11914555
säk6 tong4,11918753
sæng1 päk2,11922533
bäk2 säng4 wa6,11926522
ziu1 zäu2,11931451
ngäu1 yäk2 wäi4 zi1,11936067
läk2 söng1,11943295
dai6 siu2 tung1 hek2,11947806
næng4 fuk2,11954511
säk2 yi1,11958709
cu1 ca4 dam6 fæng6,11962802
fi1 fäng6 zi1 söng2,11971806
yäng1 zöng1 säu4 bäu1,11979138
ca1 dim2,11987933
fæng1 fæng1,11992026
bi2 yäng4 lai1,11996119
löng4 mai1,12000421
cöng4 mäng6 bæk2 söi1,12004514
wong4 däu6 gäk2 yäk6,12011533
m4 häu2 bi2,12018134
du1 häi6 yäng1 wäi6,12022123
ping4 yi4,12029142
söng1 täng4,12033131
da2 gung1 zäi2,12037015
gong1 säng1,12041735
däng2 ha1,12045828
da2 ting1 ha6,12049085
höng1 gong2 zäi2,12053074
bäk2 ha6,12058003
dai6 cai1,12061051
duk6 yäu1,12065458
fa1 wäi4,12069133
gü1 ma1 pau1,12072390
ka1 tung1 ping2,12077006
bäk2 läu2,12081726
yip6 su1,12085819
yäng1 du6 pau1,12090435
duk6 wai6 sü1,12095782
hek2 bau2 fæng6 sing2 gong2,12101233
gi2 fæng1,12109192
zäng1 gwong1,12113181
yi1 wäi4 ni1,12117483
däi6 yi6 ha1,12121681
yäng1 gäng1 gü1 ding2,12126610
ca1 ng6,12133629
bung6 cöi4,12137304
sæng1 nöng4,12141397
giu1 seng2,12144236
yäng4 zäng1,12148852
ging1 säk6,12153154
yäng1 fäng6,12157352
düng2 da2,12161654
säng1 hi1 buk6 buk6,12165747
zo6 cæng2 si6,12172139
gäng1 däk2 hi2,12177590
fuk6 säu4,12182415
söi2 gung1,12186717
säng4 säng1,12191124
cüng4 mäng4,12195531
siu1 nü1,12199415
düng6 geng2,12203613
ce1 fi1,12207915
cüng4 bo1 mui4 gai1,12211904
säng6 zong6,12220281
säk6 zi6 gi2,12224061
cüng1 zök2,12230348
cöng4 nga4,12234755
däng6 gäng1,12238326
duk6 bäng2,12242524
gai2 säu2,12246408
däi6 yi6 hong4,12250919
ying4 gäu1 ha6,12256370
züng1 cöng4,12261195
häu2 si6,12265288
söng6 fung1,12269590
dai6 ping2,12274101
fæk2 ha1 mung6,12278194
häu2 mäng4 hing2,12282496
læng1 dam6,12287321
ba1 si2 zam6,12291205
bæk2 fäng6 bæk2,12295716
ping4 yi4 dim2,12300959
zing2 päng4,12305993
m4 häu2 zu6,12310086
cing4 tu4 mu4 löng6,12314284
söng6 su1 yäng4,12321825
häk6 si1,12326441
dæng6 zü1 gi1,12330639
bing6 fuk6,12335359
päng4 ha6 zung1 nung4,12339034
söng6 läu4,12344903
fuk6 mi6,12348892
bæk6 lap6,12352776
ding6 wa2 täng4,12356556
wo4 hi1 säng1 cöi4,12360858
zip2 gäng6,12368713
mäu4 ping2,12372597
zök6 ngæng1 yü1,12376690
dai6 zung1 wa4,12382141
ting1 sæng1 läi6 zäk2,12386025
yü6 gau1 luk6 yäng2,12392208
wui1 söng1,12397973
cüng4 löi4,12402171
wo6 cöng1,12405533
ping1 gap2 bäk2 läu4,12409626
zäng1 bi2 däk6,12417167
ding6 ce1,12421783
ming1 ming1 köng1 köng1,12426085
fong1 wa6,12433522
lai1 cong1,12437406
se6 bo1,12442022
go2 zung2,12446533
cüng4 wa6,12450104
zuk2 yip6 cäng1,12453779
gung6 wo4 dong2,12458917
fui1 zo2 löng1 do2 fa1,12463846
däi2 ping2,12470029
cöng4 gäng1,12474018
mäng4 hau6,12478320
söng1 co1 ce1,12482622
gwäi2 ping2,12487865
mi1 mi1 däu6 löi4,12491958
bui1 zäng2 li4 höng1,12497827
læng6 sæng1,12505473
häu6 yäng4 zik2 mo4,12510193
söng6 giu2,12517421
zäng2 bi6 häu2,12521723
gung1 fung1,12527279
ngük6 ping1 säk6,12531477
söng2 bi2,12537869
yäng4 di6 säng1 so1,12542067
gæk2 ha1 ga1,12549922
ting1 wa4 lu6,12553597
yäng1 hung4 häu2 fung1,12558108
co1 bau1,12566276
ce1 zäng1,12570474
bi6 næng6 so2,12574149
näm2 ha1,12578765
wui6 däk2 fung1,12582231
häk6 tong4,12587682
hek2 däu1 bau2,12591462
fo1 wui6 duk6 mäk6,12596078
sæng1 tik2,12602156
geng1 ping2,12605831
däng6 ha6,12610133
kau1 gäng6,12613704
yäk2 ziu1 zäu2,12617797
häu2 säi1 gai1,12622935
ding1 fæng1 mæng1,12628178
cäng1 nong4,12633107
ziu1 cäng2,12636364
cung4 süng1,12640875
päng4 fung1,12645282
tiu1 löng4,12649480
bi2 gäu2,12653155
ha6 häp6 gwäk2,12657248
zäng6 läk6 yi4 wäi4,12661341
fäi1 wa2,12668778
gäng1 gok2,12672767
zung1 ging1 läk6 löng6,12676860
yäng1 yi4 ce1,12683252
zo6 ci1,12688599
cüng4 zung1 zip2 döi6,12692692
mu4 ca1 bik6,12699711
wong4 luk6 yi1 säng1,12704640
ga2 zong1,12712077
dai6 da2 cäk2 säu2,12715439
gäm1 ziu1,12722458
wa4 säi1,12726551
säp6 yi1,12730226
häng2 häu2,12734528
yi6 su1,12738830
fi4 zäu6 päu1,12743550
mæng6 cöng4,12749315
säng6 nü1,12753408
a1 suk6,12757397
päng4 häng4 yü1 zäu6,12760654
si6 gok2,12767359
fung1 wäng4 dai6 löng6,12771870
zöi1 cung1,12778471
fu2 säm1,12783087
pu1 zäi2,12787389
gäng6 si6,12791691
cam1 ci1 bäk2 cäi4,12796202
pæk2 zü6 söng1,12803743
häng2 cäng2,12808777
bung6 mu1,12813184
da2 læng1 zing1,12817068
su1 bung2,12821161
seng4 säng1 dai6 fung6,12826090
löng1 sam1 zöng1,12833213
gim1 cai1,12838769
si1 gæng1,12843176
yü1 säi1 mu4 zäng1,12847687
bong1 heng1,12856378
säng4 si6,12860158
pi1 ngo6,12864669
pai4 cöng4 lung4,12868031
cäng1 gäm1 sek6,12872542
dim2 gäk2 su1,12877576
wa6 zi1,12882923
fui2 næng6,12886912
fuk2 se6 gäi1,12890796
wo4 hi1 näi4,12896143
duk6 yüng4,12900132
gäm1 yi6,12903807
bäng2 säk2,12907587
seng2 fäng1,12911367
pau1 cöi1 zäi2,12915774
däu6 töi4,12920703
go2 täu4,12924692
gü1 si6,12927949
yäk2 löng1 ning4,12932460
mu1 zäk2,12936135
hi2 mäng4 lok6 ging1,12939915
töi4 sæng1 wa2,12946411
gäu1 si6 wäi1 däu6,12951131
zöng2 sæng1 zäng1,12958568
zäu6 häu2 ci1,12963706
gi1 su1,12968844
hip2 wo4,12973042
fu4 yiu4 zäk6 söng1,12976195
säng4 co1,12983318
kwäi4 säng6 wäi4,12987829
gung1 cai4 lik6 fo2,12992863
gong2 da2 gong2 sæk2,12999464
däu2 mui4,13004811
gäu2 beng6 säng4 yi1,13008173
cung1 gung1 yip6,13015923
säk2 säk6,13020852
tung1 läng4 bæng2,13025050
yäk2 löng1 gæk2,13029979
ca1 yi6,13033863
yäk2 löng1 säu2,13037747
ziu1 tip2 wa6,13041945
säng4 döi6,13046770
zong1 wa6,13050968
cäng1 cöi1,13054748
cung4 ging1 ting1 yäk6,13058841
säk6 bäng2 gung1 yip6,13065233
yi1 gäng1 mäu1,13072879
su1 pui1,13078122
zäng1 düng1,13082842
gäng1 yäu4,13086935
zöi1 säng1 mung6 si2,13090610
gwu1 bäk2 söng1,13098883
lai2 söi1,13103917
cöng4 ning4,13108324
däu6 po1,13111895
su1 cing1 ning4,13116197
löng1 sam1 zek2,13121335
säp6 ha1,13126891
yi1 wo4 wäi4 gwäi1,13130462
bi2 wæk6,13139048
düng1 cöng2,13142723
wäi6 sæng1 guk6,13147339
næng4 yi1 mäng4 zong6,13152373
wäng1 zäi2,13158556
lam4 leng1,13162649
sam1 ng1 säng4 kwäng4,13166429
zi6 säi1,13174597
ok2 säng1,13178690
söi6 si6,13182992
bæk6 hek2,13187503
häu4 köng4,13191387
döi6 zöng2,13195480
häng1 suk6 nü1,13199887
fung1 wo4 yäk6 läi6,13204398
wu1 yik2,13211103
zäng1 duk6,13214465
lü1 häng4 tüng4,13218036
däng2 däk2 zü6,13222756
lok6 zäng2 ha6 sek6,13226954
wong4 zung2 yäng4,13232614
täu1 ping2,13236916
säk6 zü1,13241218
hong4 kü1,13245520
bäng1 long4 zü6,13249613
m4 säi2,13254960
dim2 näm2,13258531
pi4 ha6 zü1 se6,13261893
häng1 säm1,13267658
töi1 ce1,13272065
au1 täu4,13276263
söi2 mo6 sek6,13280670
yäk2 cöng1 yäk2 wo4,13285599
da2 ba2,13290528
yäu1 yäu4 gwa2 düng6,13294099
yi1 leng1,13300073
däu1 käp6,13304271
cäng1 wäng4,13308469
niu6 pau1,13311935
gwo1 su1,13316133
näu2 yi1 zäi2,13320226
wui6 cüng4,13325260
tæng1 ha1,13328935
läu1 fæng6,13332401
yöng4 lok6 mäng4,13336808
pe1 pai4,13341528
læng6 suk6,13345621
kai2 mu4,13349610
gik6 siu2,13352972
gäm1 ca1,13357379
bing6 yiu1,13361472
du6 du6,13365147
zäng1 sæng1 gwa1,13369240
gwung1 nok6 däu6 zung1,13374169
læng6 fäng1,13380456
wäi4 säi1 so2 bäk2,13385072
köng4 gæng1,13393658
cäu2 ok2,13397960
läk2 yüng4,13402158
du1 gok2,13405729
zung1 züng2 zam6,13409822
uk2 deng2,13414960
sæng1 ping2,13418635
au1 zäi2,13422728
säng1 si2 zong6,13427030
fuk6 si1,13432168
gi2 næng4,13436470
däi1 bæk2 du6,13439936
gai2 zöng6 du6,13444970
ha6 häk2 söng6,13450108
yük6 yü1 cöng4 ping2,13454515
zi1 si2,13462370
cäng4 du6,13466777
pai4 häng4,13470766
löng4 häu2,13474441
so4 zäi2,13478743
gæng2 dæng1 mäng4 liu1,13482836
ga1 köng4,13488705
söng1 bæng1 yäk2 zuk6,13492276
mung4 söng1,13497101
gung1 gung6 wäi6 säng1,13501821
heng1 gwo1,13509467
säng6 zæng1,13513351
cüng4 yäng4,13517653
däng2 dong1,13521328
bäk2 gäng1 bäk2 gok2,13525003
da2 fæng6,13531395
sæng1 di6 ce1,13535070
häu2 mu4 yung6,13539686
säm1 du6,13544197
cæng4 bäu6,13548395
wa4 li1,13552488
cung4 fäng1,13556163
zäng1 säng4 söi1 yök6,13560883
gung1 yip6 hok6 hau6,13568320
säng2 hi2,13575025
säng1 fu6 cung1 söng1,13579223
söng6 gwung1,13587914
häu6 su1,13592112
se1 ha6,13596623
wäi1 si2,13600298
gök2 bui1,13604809
fai1 löi1 zäng1 fu2,13608589
löng1 ba2,13615712
söi2 ngäu4 zi1 si2,13619910
zöi1 cöng4,13626720
cu1 zök2,13630813
tiu4 li1,13635324
gung1 löng1,13639104
dong1 mu4 su1,13643197
si2 yung6 ga1 zäk6,13648231
läng4 mäng1,13654414
säi1 sæng1 cöi1,13658507
se4 gäng1,13664063
häu2 fui1,13668365
cüng4 ga1 bäu2,13672249
ming1 köng1,13677492
wui1 wa4 däng6,13681690
säu4 ga1,13686097
gäm2 gok2 söng6,13690190
cüng4 fu1 zäng1 läk6,13695224
cäng2 ci4,13702556
ki4 li6 düng1 gäm1,13706858
mau1 gäu2,13713354
lik6 köng4,13717552
fæng2 muk6 säng4 säu4,13721227
fung1 lok6 si4 gwong1,13728664
ngæng1 däi2 ha6,13736937
cäng1 sæng1 wæng1,13740821
fu6 gäng1 cäng2 zöi6,13745959
bäk2 zi6 löng6,13752978
yäng4 zung2,13757489
hung2 bu1 fäng6 zi2,13762314
hau6 häng1,13771109
däk2 gi2 häu2,13775307
gäu1 säng1 yüng4,13780758
ha6 æk2,13785374
cöi4 säi2,13788945
gäng1 wäng4,13793038
sæng1 gwo2 gäm1,13796504
fu1 söng1 gü6 gwu2,13800911
zu6 däk2 häu2,13808766
wa6 lok6,13814635
mo4 nga4,13818206
wäi4 si4 yi1 mæng1,13821463
cöng4 cüng4,13830363
päng4 fong1 gäng1,13834352
ciu1 köng4,13839595
bæng6 söng6 cöi1,13843793
da2 fæk2,13849453
fæk2 säng1 me1 si6,13853233
söng6 däng2 fo1,13859520
mo2 mung4 deng1,13864658
wa6 ni1,13869274
ha6 fuk2 bu6,13872636
säng2 wäi6,13877147
wong4 ciu4,13881031
zöng2 nam4,13885020
bäk2 zi1 ho2 fäu2,13888591
bäk2 co1,13895192
mäk2 si6,13899390
zi2 söng6 fu1 gwäi1,13903065
do1 si2 lu4,13912487
ya1 häu2,13916998
päng4 häu4,13920673
söng1 ca1,13924662
bi2 go1,13929173
kü4 däu6,13932430
zöng2 säng4,13936523
gäng1 tung1,13940407
däu1 tip2,13944291
se1 gäng1 di6 wäi6,13948384
wa4 yüng2,13954985
wong4 häng1 päng4,13958869
du1 bi6,13963589
zü1 zäi2 bau1,13967682
wu1 a4,13973029
m4 yi6,13975973
däk6 sü4 hok6 hau6,13979335
säk6 bau2 mi6,13986563
säng6 mäng4,13993477
säng4 yäng4,13997361
tiu4 gäng2 leng1,14001036
sam1 cüng1 deng1,14005652
gung1 ba1,14010999
gok2 da2 ng1 säp6,14014779
ce1 läng4,14020126
gäm2 gok2 häu2,14023279
säk6 ya1,14028626
häu2 säk6 häu2 zü6,14032510
gäu1 läng1 tu2,14040156
söng1 bong2,14045085
dai6 säi2,14049596
yäu6 züng2,14053689
zäng1 yäk2 käu4 zäng1,14057887
tiu4 li1 nung4 mu6,14064697
häk2 bæk6 löng1 däu6,14070775
si1 cung4 zäu1,14078212
nai1 löng6,14084186
täu4 hi1,14088175
wung1 häu2,14092582
däng1 söng1,14096989
da2 fui1 mung4,14101709
zung6 säk2 häng1 yäu1,14105593
säng1 säng1,14113030
si1 da2,14117437
da2 häu2,14121948
fui2 söng6,14125937
gäi1 gung1 leng1,14130030
zi6 yi1 wäi4 si6,14134646
häng4 fong4,14140411
hü2 hü2 yü4 säng1,14144400
zöi1 yi6,14152150
wa6 yü1 küng4,14156243
säng4 yäng1,14160963
zu6 sæng1 yäk6,14165056
dæng1 dæng1 da2 da2,14169567
yäu4 ha6 yi4 söng6,14175541
ying6 häng4,14182978
bäng1 däu2,14186549
söng1 yip6 häng4 wäi4,14191060
mæng1 ping2,14198601
kai1 m4 kai1 däk2 hi2,14202590
di6 ha6 tik2,14209504
da2 yüng4 kæk2,14214015
söng6 ngük6,14218317
dæng6 fui1,14221470
ha6 ce1,14225459
hü1 go2 du6,14229552
cäng1 fo2 da2 gip2,14233541
mäng4 säng1 äm1 gong1,14240142
züng1 m4 züng1 zung6,14248310
gäng2 kwui1,14255015
döi6 döi6 päng4 wung1,14259004
suk6 tu2,14266023
lung4 zäng1 fu2 mæng1,14270534
säng6 gäng2,14278807
gong1 gæk2,14283214
läng4 wäng4 säm1 cü1,14287098
söi2 söng6 ba1 löi4,14295266
geng1 ceng1,14301031
sæng1 fæk2,14305229
säng1 cæng2 sing1,14309322
sek6 si6 bæng1,14314356
häu2 la1,14321793
hok6 cöng4,14325050
hü1 su1,14329143
zäk6 suk6,14333236
täu4 lok6,14337016
gong2 ha1,14340796
wæk6 gwäi2 gök2,14344053
päng4 gok2,14349400
bäng1 duk6,14353389
gok2 däk2 go1,14356751
cöng4 pau1,14360531
säng6 zong1,14365042
zöng1 si6,14369031
säng4 zung2,14373751
söng6 wäi4,14378367
zim1 mai1,14382356
yäk6 gi1 bu2,14386240
häu2 zu6,14392214
häu2 nöi6 häu2 nöi6,14396516
söng1 gwo1 hü1,14403221
säng4 ye6,14407837
yäu6 gok2 däk2,14411512
hü1 säk6,14416128
gäm1 zi2 täng4 ce1,14419908
löng1 täu4,14426509
gäng1 hung4 däng2 bæk6,14430498
ka1 bäng1 cöng1,14438248
læng6 di6,14442655
bæk2 diu2 säng4 cöi4,14446957
ha6 duk6,14454289
hau6 se1,14457860
söng1 gwo1,14462685
cäk2 säng1 yäp6 si2,14466569
zäk2 häk2,14473274
ngäi4 zung6 beng6 yäng4,14476636
mu4 sing1 ding6 wa2,14484386
söng1 geng1,14491823
zöi2 zök2,14496021
häu2 gau2 siu1,14500219
tüng1 lam6,14505357
luk6 hong4,14508823
cüng1 zok6 fu6 wui6,14511976
gong1 nga1 fu2,14520667
gäu1 cöi4 säng1,14525283
næng4 cæng2,14530526
pui4 däu6,14535037
si2 gäm1,14539130
gung1 söng1 ngäng4 hong4,14543328
ngau1 cöng4 löng4,14550765
siu2 wung6 yi1,14556739
ha6 læng4,14561355
siu1 säk2 yäng4 si6,14564403
biu1 ce1 säm1,14573407
pæk2 ping2,14578963
mäng4 bäk2 liu4 säng1,14583056
säng1 tai1 häi6 tung2,14591120
hek2 gäng1,14597825
yi6 wa6 wäi4,14601500
si1 ga1 ce1,14606011
däng2 zäng6 kü1 zäu6 loi4,14611149
cöng4 ting1,14620362
zong1 gap2 ce1,14624455
pa4 täng1 zäi2,14629802
ceng2 yüng6 säng1,14635045
duk6 zi1,14640601
da2 ca1,14644485
säk2 su1,14648056
zap6 sæng1 di6,14652776
cik2 ha6,14657914
zöi6 ok2,14660962
mi1 yung4 gau1,14665369
si6 säng1,14670925
yäng4 zü6,14675750
tung4 bung6,14679843
ok2 gwo2,14684145
ngäi4 gi1 si1 fuk6,14688238
gung1 bäk2 ho2 muk6,14696720
ce1 si2,14703425
da2 cöng4 tu4,14707623
häk6 su1,14712343
yäk2 nam1 cöng4,14717272
bing1 fæng1,14722201
säng4 gäng1 häi6 tung2,14726503
si1 säng1 zi2,14734358
däi6 yi6 zung2,14740123
ba1 lok6,14745888
mæk6 ping2,14749145
cöi1 pu2 lu6 si1,14753238
säi1 däng2,14760048
ngäk6 gäm1 wäi4 zi2,14764246
da2 hung2 gi1,14772310
säng6 fong1,14776717
lu4 gäk2 däu6,14781228
fuk2 se4,14786262
yäk2 däu1 löng1 düng6,14790355
tong4 mi1 däu6,14795493
yäu1 lu6 su1,14800422
hung4 fæng1,14804933
tai1 päng4 sæng1,14809444
yäk6 hau6,14814373
zök6 zung6,14818048
zim1 läng1 gwäng1,14822455
ging1 zap6 yi1 säng1,14827698
ngæng4 se6,14835344
hæng4 gwu2 wæk6,14839646
fung4 bu2,14844262
ngo1 gok2 däk2 häi6,14848878
löng6 ci4,14854016
säu2 yöng4 sæng1,14858736
däu1 bui1,14864187
lu4 ka1 gwu2,14868280
ngük6 gäng1,14873627
ce1 fong4 zäi2,14877616
zu6 cäk2 häu2 hi1,14882859
päng4 säu2,14891445
säng1 bäk2 yü4 si2,14895956
däu6 nga4,14903184
sap6 ha1 sap6 ha1,14906441
hi1 tu2 gäm1 suk6,14913878
lük2 zung2,14919852
yäk2 löng1 döi6,14923527
säng4 zäu6,14927725
ciu1 pi4 wa2,14932132
wo6 cung4 ting1 gong1,14937061
däu6 m4 däu6 däk2,14943662
süng1 zäi2,14949636
bæk6 täu4,14953834
pai4 zöng2,14957614
fæng1 kö4,14961707
söi4 ying4 yuk6 däk6,14965487
löng6 bui1,14971983
mäu1 näm2 gwo1,14976285
züng2 ngæng1,14980378
diu6 yi1 häng1 säm1,14984262
fung4 duk6,14990758
su1 yäk6,14994747
däng2 däk2 säng6,14998631
cung1 säu2,15003247
ai1 ning4 gäng6 mæng1,15007863
mäng4 mung1 ting1 ha6,15016136
säu1 ha1 säk2,15022841
yäng1 yi1 wäi4 ngäu6,15027561
päng4 töi4,15033744
tüng1 gung1,15037628
fi1 häk6 fa1,15041617
da2 däng6 sü1 su1,15046442
luk2 yäng4 cäng4 kæk2,15054715
cüng4 läu4,15062152
ngæng1 zäi2,15066036
löi4 da2 bäk2 dung6,15070129
cäk2 sæng1 zäng1,15076730
luk6 zung2,15081764
säng1 mäk6 yi1 hok6,15085857
häng4 yäng4,15092876
tu1 zäi2 nga4,15096447
ma4 sæng2,15100854
zo6 yung2,15104947
läng4 säng1,15109249
wäi4 si4 gwo1 zäu2,15113760
yäng4 säm1,15120570
zung2 zuk6 mik6 zük6,15125081
yäu1 yäng4 wa6,15132100
täu4 ngäi6,15136611
zäng1 ga2,15140286
cai4 long4 dong1 däu6,15144693
dim1 zöng2,15152339
ga1 zöng2 yäk6,15156850
söng6 gwo1 söi2,15161257
däng2 yöng6,15166082
säng4 bai6,15169862
mong6 ha1,15174373
häu2 päng4 yäu1,15177839
gai2 lam6,15183917
ding6 gai2 ding6 yung4,15187174
mi1 lok6,15192730
däu6 fu4,15196196
yäk2 yöng6 cöng4 säng4 zäi2,15200394
läm4 ha6,15209189
siu2 yäng4 se4,15212655
säng1 mäk6 zing1,15217689
zöi1 næng6,15222305
gäp2 næng6,15226189
sæng1 deng2,15229864
söng6 ngæng1 pi4,15233853
däu2 mi4,15238991
ngäu4 gwäi2 se4 säng4,15242457
däk2 fu6 däu6 zung1,15250730
suk2 su1,15257853
yäk2 gwok2 löng1 zäi1,15262678
cüng4 li1,15270010
sük2 söng6 ga1 söng1,15273685
ying6 mo4,15280599
gäm2 gok2 dim2,15284274
dæng6 mong1,15289099
gæng1 ling6,15293088
yi1 gäng1,15296763
zäu2 wäi4 söng6 zök6,15301065
fung1 söi2 sing1 sæng1,15308606
nong4 pau1,15316879
zo2 næng6,15321390
se4 läu2,15325065
hek2 bäk2 söng6,15329158
näp2 hæng1,15333669
bäk2 yi1 wäi4 yi1,15337135
zäng1 häi6 gäm1,15343318
bing6 si2,15348038
säm2 si1,15352863
ping2 wæng1,15357374
duk6 sü1 gi1,15361258
säp6 luk6 köng4,15366918
säp2 päng4,15371534
ha6 cäm4,15375418
söi2 söng6,15378989
gü2 cung4 yök6 heng1,15383082
yüng1 säng1 zöi1 däu6,15390728
cäk2 hung2 säng1 ying1,15399001
wäi4 ki4,15407169
düng6 läu4,15411262
sæng1 söi2 beng2,15414833
kü1 lok6 bu6,15419762
wäi4 häu2 bäng1 ci4,15424482
gäu1 diu6,15434009
gai2 yüng4,15437893
mung6 wæng6 pau1 yäng2,15441568
diu1 ha6,15448378
dæng1 cäng1,15452053
se6 mung4,15456146
mæng6 täu4 zæng2 dung6,15460030
ning4 siu1 hi1 säng6,15466213
a4 ba1,15472605
zäng2 su1,15475862
bi6 dung6,15480060
ho4 däu6,15484258
dim2 sek6 säng4 gäm1,15488351
häu2 ci1 yäu1,15496519
cöng4 si4 gæng1,15501866
wa6 däi1,15507004
säng1 yim1,15510470
hi1 ga2 cäng4 zäng1,15514563
yäk6 züng2,15521164
fæk2 se6 zäng2,15525048
pi1 zäng1,15531126
za1 söng1 säu2,15535324
cöng4 gäu2,15540984
züng2 yi4 zi1 fu6,15545391
si1 tu4 wa4,15552932
ce1 sing1,15557966
gäu1 zäk2,15561641
pæk2 si1 ka1,15565734
yüng4 yüng1 läu4 cöng4,15570245
to1 ha1 säu2,15578413
dam6 ngük6,15583342
ni1 di1 häi6,15586913
wa6 täi4,15591947
siu1 nam1 zäi2,15595204
mai6 zü1 zäi2,15600551
zäng1 lok6 tung4,15605794
däi6 yäk2 da1,15610410
dæng6 yü1,15614294
zäng6 lok6,15618701
säp6 gi2 go1,15622167
ng1 däu6,15627096
lok2 lok2 giu1,15630876
wui6 so2,15635805
wa6 zäk2,15639585
si4 tüng1 si4 zuk6,15642738
gäng6 ning4,15650488
bäk2 wäi4 gwo1,15653850
zo2 ha6 fong1,15658675
däng2 ngæng6 söng1,15663604
dai6 säng4,15668429
täu4 hong4,15672522
gai2 fäu2 säk2,15676197
gwok2 zäi1 hok6 hau6,15682380
zäng1 hung4,15690235
cæng2 ce1,15694224
cöng1 ci1,15698317
häu2 wa1,15702828
da2 sek6 gäu1,15706503
yiu1 wäi6,15711432
yök2 mok2,15715107
zöi1 cäng4 cam2 zung6,15719200
ok2 zok2 kek6,15727473
gäp2 häng4 gwäng1,15733133
gäm1 zäi1,15738898
zi1 zäk2,15742782
mäk6 zäk2 zäk2,15746457
ce1 säu2,15752326
häk2 zäu1 käu4 gim1,15756419
yäng4 hük2,15763333
yäm1 häk6,15767217
wäi6 ta1,15770683
cam1 gwung1,15774254
cing4 du6,15778765
da2 süng1 dim2,15782858
ngam1 su1,15787683
löng1 zäk6,15792194
li1 köng4,15796078
säk6 kwäng2,15800485
gai2 m4 gai2 kük2,15805101
su1 ning4,15810761
gung1 zäng6 ki1 li1,15814645
wong4 mui4 diu6,15821246
ga2 wa2,15825653
gwo1 ha1 yäng1,15828910
bäng1 fung1 bäu6,15833003
zäng1 säng4 bæk2 pui1,15838559
du1 m4 co1,15845996
köng4 däu6,15849567
su1 hok6 mäk6 li1,15853556
næng4 däk2,15861411
