pron,offset
vui2,2204514
hok5,2209861
ngiong2,2213954
tin4,2219614
cui4,2225692
zem1,2231039
yung2,2237326
zon3,2242986
song2,2248646
zut5,2254411
tiau4,2259340
pin3,2263956
mien2,2270243
cia4,2276217
lim3,2280937
cip6,2287329
oi1,2292885
to4,2298441
kiang1,2302743
tiang3,2308821
heu2,2314586
zap5,2320037
ciau3,2325071
dot5,2330105
can4,2334407
yam4,2340276
miet6,2346145
cut5,2351074
peu3,2355899
tet5,2361350
bai4,2366175
mun1,2371209
at5,2376974
ziam3,2381590
em1,2387668
poi1,2393851
suk6,2399094
yam3,2403710
kok6,2409893
dui4,2413882
ngien2,2419229
gim1,2425203
tu4,2431490
zung4,2436210
do3,2441661
za3,2446381
hin1,2451519
vai4,2457702
sun3,2462527
zu1,2468292
bia1,2473430
voi4,2478359
ngeu3,2484019
tiam3,2489262
toi1,2495027
ken3,2500374
von4,2506243
giap5,2512008
gu1,2516519
ngia3,2521448
kiong1,2525959
ngiuk5,2531515
dung3,2536026
bi4,2541582
ye2,2547347
fuk5,2551754
lun4,2555952
vat5,2562030
sa4,2566750
got5,2571679
gak5,2576399
kiu2,2580910
kiut5,2586257
zui3,2590246
ziet5,2596011
koi1,2601045
ngong4,2606288
giong1,2611531
ngong2,2617191
gan3,2622329
zeu3,2628198
git5,2633649
biang3,2638683
toi4,2644448
ziau1,2649795
ngan2,2655142
moi2,2660489
cam3,2665418
lui1,2671392
ki4,2676426
lun2,2681982
sia4,2687329
ket5,2692154
fun3,2696874
liam1,2702221
zot6,2708508
ngiun4,2713333
kon1,2719202
ngo2,2724653
heu4,2729060
fan1,2733989
zep5,2739545
soi1,2744161
kiong2,2749926
pui4,2755586
giung3,2760829
ca1,2766385
mak5,2771836
tap5,2776452
gok6,2780859
seu2,2784952
hien3,2790821
kip6,2796690
dung1,2801724
mun4,2807384
fat6,2813253
tok5,2817451
tin1,2821544
sut6,2827727
cak6,2832134
ngien4,2836959
lui2,2842828
din1,2847653
cin1,2853940
pau2,2860227
diong1,2865156
sai4,2870921
cu3,2876164
dai1,2881511
go3,2887380
song1,2891996
voi1,2897865
liong1,2903212
lam3,2909290
nga2,2915159
sip5,2920088
yin4,2925539
gi3,2931722
feu3,2937278
diau3,2942729
cem2,2947449
ap6,2953841
ap5,2958143
ngai2,2962759
kun4,2967375
tiau2,2972618
leu1,2977652
hoi4,2982790
git6,2988137
vui1,2993380
dan4,2998936
dong3,3004596
mi3,3010152
hai2,3015708
ciong3,3020428
zau3,3026297
mat6,3031644
buk5,3035737
fon4,3039935
gu3,3045282
ci1,3050525
gi4,3056499
zat5,3061742
yuk5,3066671
ciam2,3070973
moi1,3077156
cang4,3082399
gi2,3088164
li2,3093720
sam3,3099380
sin2,3105249
miu4,3111745
cuk6,3116674
bo4,3121290
bang1,3125906
ziu3,3131671
cok5,3136914
ka4,3141530
ciong4,3146041
kim3,3151492
sien1,3157675
set5,3163858
mu4,3168578
ziang3,3173507
tot5,3179690
kan1,3184201
van3,3189757
la3,3195522
fa1,3200451
kam3,3205276
han3,3210936
siam1,3216492
lo3,3222570
vu2,3227395
ci4,3232429
mi2,3238194
to2,3243959
kiu1,3248575
biet5,3253922
gam1,3258642
liang2,3264407
luk6,3270381
liang3,3274997
