pron,offset
söng1 mong1,13233416
säng1 li1,13237718
leng1 zäi2,13241289
sæng1 cöng4,13245278
gäng1 ding2,13248953
cäk2 säng1 kük2 ham6,13252837
löng1 di6,13260692
sæng1 säu1,13265099
ki4 ca1 yäk2 zök6,13269192
hæng4 wa6 ga1 söng4,13274957
bi6 bu6,13281349
zing1 däi2,13285024
häu2 do1 zik2 muk6,13289431
gäm2 zok2 gäm2 wäi4,13295091
ngäu4 yuk6 gung1,13303364
zäp2 häng4 dung2 si6,13308398
po1 tung4 læng6 tik2,13315208
zung1 wa4 mäng4 gwok2,13321182
fong1 se6,13326947
löng1 hong6,13330622
cöng4 täu4 fæk2,13334402
zäng1 häi6 häu2 häu2,13339436
yäm1 ngok6 tüng4 täi2,13346141
cung4 bäk2,13353578
fuk2 si2,13357253
hip2 tiu4,13361346
yü1 säk2,13364499
züng1 hau6,13368383
löng1 da1,13372476
cung4 zu2,13376360
m4 züng2,13380453
nga1 dam6,13384128
säng1 cäng2 biu2,13387385
lap6 sap2 säk6 mäk6,13392628
wa6 däu1 zöi2 bing1,13400169
sing1 häng4,13406979
ha6 fo1,13410759
cöng4 hö1,13414225
fæng1 kö4 zäi2,13418318
nü1 täi2 säng6,13423352
cüng1 düng6,13428699
däng2 bæng1,13432583
häu2 do1 ya1,13436258
siu1 dung1,13440351
m4 da2,13444758
hau6 fuk6,13448015
mo4 ling6,13451690
säng4 fäng6,13455261
fung1 ci1,13459563
söng6 tong1,13463865
mok6 gong2 wa6,13468376
bäk2 löng4 wäi4 cöng1,13473096
da2 zim1,13480846
tiu4 yäk2 tiu4,13484626
ce1 piu1,13488928
gok2 däk2 ne1,13492812
wui6 yi1 zing2 lam1,13496592
cüng4 döi6,13503297
hau6 yäu1,13507181
cäi4 gök2,13511483
luk6 fäng6 yi4,13515158
cäng1 miu4,13520923
yäk2 löng1 zöng1,13524180
zöi1 yü6 gwäi1 löi4,13528482
gwäi1 zung6,13534456
zi1 ci4 ha6,13538445
häu2 m4 häu2 teng1,13543270
bing2 päng4 zuk2,13548721
häu2 ci1 ngo1,13553128
ham4 tam1 söi2,13557639
fui2 päng4 ming6,13563090
mo4 sek6,13568228
pi1 mi1,13572530
cöng1 sæng2,13576101
söng6 täu4,13580508
gü2 cung1,13584497
mäng4 zung2,13588381
säk6 ha1,13592474
bäu6 lu6 kwong4,13595731
sam1 züng2,13600033
säng4 gäng1 säk2 söng4,13604649
häu2 gwa1 zü6,13612817
sæng1 cung4,13617537
wa4 yü1,13621212
cüng4 fu1,13624783
läng1 yäu1,13629085
gäu1 säu1 päng4,13633283
säng1 mäng6 sing1,13638212
säng1 läng1,13643037
däk2 löi4 bäk2 yi6,13647026
köng4 wæng4,13653731
dong1 säk6 sæng1 cöi1,13657824
gok2 däk2 ngo1,13666097
cung4 löi4 muk6,13669877
söi2 se4 cäng1 gäm1 cöng4,13673970
yäk2 säng1,13685586
cäi4 yäng4,13689679
zäi2 ye4,13693145
sæng2 gwong1,13696820
gong2 zäu6 yi6,13700913
fo2 bung6,13705424
zöi1 wo4,13709413
söi2 läng4,13712566
ha6 luk6,13716346
däi6 du6,13719603
däu1 däu1 züng1 züng1,13723487
pui4 bung6,13730192
züng1 zäng1,13734181
cüng1 hau6,13738483
mu1 hau6,13742472
gi1 läng4,13746461
säng1 li1 säng1,13749823
su1 säp6,13754752
näi4 gung1 zäi2,13758845
säng2 ni1,13763879
gäng1 wäi1,13767450
zok2 ok2,13771125
löng1 gök2 yäk2 säng1,13774382
siu1 ha1,13782028
gäng1 täu4 hai1 long6,13786121
bi6 yü6 wäi4,13794289
zap6 yi1 wäi4 söng4,13799636
yäng4 säng1 gwung1,13805401
bäu2 zöng2,13810748
näm2 co1,13815259
mung2 säng6 säng6,13819143
ngæng6 zöng1,13824281
wui6 ng6,13828792
ki4 su1,13832258
säm6 hiu1 cäng4 söng6,13836351
nung4 du6,13843474
bing1 diu6,13847567
zäp2 zäi2,13851347
si2 si2 ha1,13854918
wui6 se1,13859743
cung1 siu2 siu2,13864045
zi6 ying4 su1,13869496
m4 su2,13874425
hi2 cung1 gi1,13877682
mi1 nga4,13882402
häu2 se1,13885659
säm2 si4 dok6 säi1,13890170
bui1 gwong1,13898652
päng4 fong4 kü1,13902745
bok2 täu4 dong2,13907465
söng6 häp6 zu2 zäk2,13912708
mu1 düng6,13920354
gäng1 gäu1,13924656
ha6 zü1,13928749
cöng4 düng2,13932842
do1 zäi2,13936935
gau1 siu2,13940506
da2 zöng1,13945226
yäk6 söng1 sam1 gwung1,13949006
gäng2 ying1,13958010
bing2 säk6,13961999
bäng6 ga1 cäi4 kü1,13965570
söi6 si6 gwäng1 däu1,13972066
zæng1 fæng1 dam6 hi1,13979085
wäi4 yäng4,13985895
tai1 yök6 läu4 köng4,13989257
bing1 deng2,13996485
tung1 wa6,14000369
gäu1 zäi2,14003626
zäk6 di6 yi4 zo6,14007719
sæk2 lai1 mæng6 ka1,14016201
zäng1 yäm1 küng4,14021444
bi6 sæk2,14026269
läm4 si6 gai1,14030049
tung4 säng1,14036023
äu1 si1 ka1,14040430
bing1 ha1,14045046
fi4 zäi2 bo1,14048094
se2 säng1 cü2 yi6,14052501
sæng2 zöng2,14059938
zu6 häu2 säm1,14064136
næng4 tæng4,14071573
gäm1 siu2,14075562
züng2 hü1,14079969
him2 zöng6 wæng4 säng1,14084062
döi6 döi6 söng1 cüng4,14092230
läu1 söng1 häu2,14100085
cüng4 dæk6 yüng4,14105850
cæng1 læng6,14111197
gi2 säp6 zung2,14114559
si6 häu2,14119488
da2 zäi2,14123895
ding6 gai2,14127257
ho1 häk2,14131664
züng1 gung1,14135235
wa6 hap6 zi2,14139224
næng4 gong2,14144571
zæng1 di6 pung4,14148873
mu4 säng1 mäng6,14153698
fäu4 säng1,14158732
düng6 liu1,14163348
fong1 sæng1 ye1 leng1,14166919
dik2 däu2,14172579
ping2 ce1,14175941
söng6 säng1,14180034
päng4 si4 du1,14184545
yäng4 gwu1,14189996
lok6 däk2,14194194
cöng4 su1 käng4,14197869
löng1 mung4,14202903
da2 ma6,14206474
zäu2 su1,14209313
cöng4 ming6,14213406
köng1 yäng1,14217081
zöi1 cung1 yiu1 häi6,14220965
yäu1 mäu1 näm2,14228611
sam1 se4,14233331
säng4 bing6,14237320
da2 gwu2 leng1,14241413
äm1 däu6,14245402
pu2 tung1 wa2,14249182
häng4 zäng1 cü1,14254425
lung4 wäng6 ba1 si2,14259250
zung1 ngok6,14266164
cü2 däu6,14269421
säu4 häu2,14273201
bik6 söng6,14277503
söng1 wui6,14281283
yäk2 yü1 däu6 po1,14284958
gäng1 yip6 lok6 yip6,14291245
pæk2 hung1 pu2,14298891
päng4 häng4 muk6,14304238
fu1 köng4,14308645
ci1 söi2 ning4 wa4,14312634
kæk2 ping2,14318294
cung1 bäng1,14322283
su1 gwu2,14326481
lung1 düng6,14331097
mæk2 yäu4,14335190
läng6 häng4,14338865
löng6 läk6,14342540
cäi4 täu4 su1,14345797
yi1 säk2,14351248
säng1 cai1,14355341
ying1 ceng2,14360061
täu4 wäng4 näu1 zöng1,14364363
bäk2 cäng4,14372113
yiu1 säk6,14375475
ba1 löi4 mu1,14379464
köng1 gim2,14383453
söi6 wo4 gai1,14387442
sæng1 cöi1 yü4 yuk6,14392371
hung1 næng6,14399912
gwong2 dung1 däu6,14403692
ng6 ca1,14407785
fu6 ga1 su1 hok6,14412192
wäi4 cüng4,14420674
säng4 säng1 zöi1 gäk2,14424663
sam1 du6,14431264
löng1 cöng4,14435357
wäng4 long6,14439659
päng4 si4,14443334
säu1 su1 läu2,14447845
be1 be1 hung4,14452879
yäu4 zöng2,14456345
da2 ma1 söng1,14460647
wäng4 gi1 long6,14464949
wung1 däu6 yi1,14470087
lok6 fa1 säng1,14475225
wæng4 bäu2 dai6 däu6,14480676
lik6 ce1 yüng4,14488113
m4 mäng4 dim2 gai2,14493878
cäng2 mäng6,14500479
ng1 gæng1,14503945
yäk2 zöng6,14507829
zäng1 mi1,14511086
zuk2 co1 yung6 säng4,14514761
sæng1 gik2,14523034
gwong1 löng6,14526291
yäk2 hong4,14529966
tai1 ca1,14533328
yäu1 si6 zäng1,14536899
sam1 ning4 päu1 löng1,14542455
sung1 söng1,14549578
mai1 ha6,14554194
säu4 yäng4,14557660
bäu6 yäm2 bäu6 säk6,14561335
tung2 läng1,14568249
däu6 m4 däu6 hip2,14572133
mai1 sung1 ce1,14577793
köng4 hong6,14582827
ha6 ngok6,14586502
wäi6 säng1 gäng1,14589759
häu2 käp2 yäng1,14595210
hong4 häng4,14599408
cäng1 ngik6 säk6,14603501
täi2 zäk2 cung1,14609579
næng4 dim2,14614508
da2 tüng1,14618601
cak2 kæk2,14622485
söi6 si6 yäng4,14626160
säk6 zuk2 säk6 fæng6,14631298
ga1 ha1,14639466
hæng4 sing1,14642514
wæng4 bäu2 däu1 si6,14646712
zäng1 säng4 ging6 hong1,14654567
bu2 söng1,14662004
si4 häk2 biu2,14666515
häu2 häu2 do1,14671653
cüng1 cäu2 bäk2 sæng1,14676269
ho2 lo2,14683810
da2 bi6 fung4,14686649
mo6 säm1,14690533
zök6 fo2,14694731
muk6 täu4 gung1 zäi2,14698929
hæng4 ha1,14705948
sa2 lok6,14709623
säng1 mäng6 zäk2 zöng6,14712985
läu4 ying4 bu2,14719690
häu2 söng2 säk6,14725246
cung1 zöi1,14730802
ki4 säk6 yi1 gäng1,14734895
häk6 täu4,14743168
säng1 yuk6,14746634
däi6 yäk2 hong4,14749891
fuk6 gæng1,14754402
da1 säng4 yäk2 ping1,14757973
tim4 ping2,14764156
häu2 m4 häu2 siu1,14768249
pui1 su1,14774014
däu6 mau6 wung6 ying4,14778107
ce1 wa4,14785335
gi2 häu2 gi2 häu2,14788383
zi1 ma1,14794566
læng6 fäng1 zü1,14797823
cäk2 hiu1 säng1 ying1,14803379
ngam1 säi2,14810711
ha6 käp2,14815013
gai2 zau1,14818479
da2 zi6 fai1,14822781
löng1 gwu2,14827501
go2 du6,14831803
bäu6 nu6,14834956
fu1 cäi1 fäi1 ping2,14838527
lung6 ha1,14846800
mæng6 ce1,14850162
söng6 säng6,14854673
däi6 yi6 du6,14858975
bung6 fu2,14864635
gäng1 söng1,14869042
däng1 da2 si6 gai1,14873449
pu2 du6 zung1 säng1,14880468
säm1 zung1 mu4 su1,14888532
bing1 du6 däk2,14895760
cöng4 ping1 dai6 läng6,14900062
täu4 se6,14906558
sæng2 mæng6,14910651
wung6 gü6,14914326
kü1 si2,14918315
päng4 zäk6,14922826
m4 sæng1 säng1,14926397
cuk2 säng4,14931222
wäi6 säng1 cü1,14934897
mai6 zäng6 ze1,14940453
gong1 läng1,14944755
suk6 säk6,14948430
yäk2 löng1 ping1,14952210
zöng2 cäk2,14956303
gi1 yäng4 li4 ha6,14960083
yäk2 löng1 dim2,14965848
yöng4 ce1,14970150
däu2 zong1 gü1,14974452
häng4 ho4 sa1 su2,14979068
gung1 ding6 ci4,14986923
hing2 kæk2,14992166
däu2 sü6 cung1,14995841
yip6 ping1,15001188
cung4 cap2,15004968
häu2 cung1,15009270
deng1 hai4,15013572
däu1 yüng4,15017352
bæk6 ga1 si6 gai1,15021132
gwäi1 gäm1 suk6,15030972
pung1 si2,15035901
söi4 cäng1,15040517
däu2 bäk2 yü4,15045342
söi2 gwa1 da2 gäu2,15050480
köng4 bäk2,15056349
fo1 yü4 läng4 züng2,15059711
ha6 hi1,15066521
yäk2 löng1 zi1,15069883
häu2 sök2,15074394
wo4 li1 fi1,15078592
da2 wæng4 hæng4,15083103
næng4 cing4,15087196
duk6 suk6,15091289
fu6 ping2,15094651
yäk2 löng1 täu1,15099162
täu4 ci4 hi1,15103255
söi2 näi4 ce1,15108184
yäm2 säk6,15113113
zok2 lok6,15117311
so1 da2 beng2,15120464
wäng6 yäng4 tu2 ce1,15125707
zap6 säk6,15132726
bæk6 läng1 gai1 käp2,15136297
sæng1 yuk6,15143420
tüng1 tüng1 zuk6 zuk6,15146364
löng1 tüng4,15152965
gong1 yü1 löng6,15157058
ga1 cüng4 wu6 hiu2,15161674
si2 ying4,15168588
dai6 siu2 bing6,15172368
na1 zung2,15178133
löng1 sam1 dim2,15182226
yäk2 bu6 fäng6,15187991
zo6 ying4 hi2 häng4,15192607
da2 cü1,15198790
da2 yiu2,15202779
löng1 zäk2,15206350
gong2 su1,15210025
cuk2 si2,15214118
söng6 yöng4,15218420
mo4 däu6 fu6,15222200
läu4 löng6,15227651
bok6 ho4 yäu4,15231535
zäng1 häng4 kuk2,15236046
m4 häu2 da2,15240662
gäng1 hung2 zäng1,15244337
säng1 wuk6 wu1 söi2,15249475
ning4 gi2 heng1 heng1,15257330
su2 zi1 bäk2 zäng6,15263304
häp6 su1,15270009
zök6 mäi4,15274625
gi2 si4 wa6,15278509
zong2 kwui2,15283229
sæng1 söi2 wa6,15287322
ng6 wui6,15291833
ngük6 cöng4 sek6,15295613
bäu6 cäu1,15301587
fo2 ce1 täu4,15305889
häu1 säk2,15310087
zi6 säng1 næng4 bäu2,15313867
tam1 nai1,15321826
söng1 ce1,15325606
häk2 bok6,15329804
hi2 si2 wui4 säng1,15333061
yäng4 gik2,15340498
su1 zöng6,15344069
häk2 fu2 nöi6 läu4,15348580
bäu1 gæng1,15354763
yäk2 da1,15358647
ka1 yi1 mäng4,15361591
siu1 mo4,15366102
säng1 li4 si2 bik6,15369986
cöng4 wo4 häi6,15378363
bi2 ci1,15382770
gäm2 do1 ya1,15386759
yäng2 ping2,15390643
läng6 gung1 häng4 söng2,15394632
häu2 fai1 zäu6,15402278
tam1 hek2 gwäi2,15407207
lu6 su1,15412032
däu1 zäng1,15416125
yung4 wui6 gwung1 tung1,15420323
säk6 mäk6 cim1 wäi4,15427864
to4 bui1,15437391
dai6 hek2 dai6 fuk2,15441693
züng2 yäng4,15447353
muk6 zäk2 su1,15450715
gung1 säi2,15456584
cäng4 gäp2 zi1 säng1,15460782
zäu1 ngok6,15468219
säk2 ha1 yäng4,15471372
yäk2 gü2 säng4 mäng4,15475465
läng1 wui6,15482275
cöng4 söng6,15485741
kuk2 zung1 yäng4 sæng1,15489521
zäng1 zäi1,15496644
zäng1 häi6 häu2 zäng1,15500528
ceng1 bæng1,15508174
siu1 fong4 ce1,15512372
löng6 du6,15517719
gäk2 si2,15521812
do1 häu2 do1,15525905
läu1 säu1 säng4 nu6,15530416
bäk2 zuk2 wäi4 fäng1,15538689
söng2 säm1 lok6 si6,15546439
ziu1 hong4,15554921
dæk6 säng4,15558596
dæng6 mu4 hü1 fæk2,15562689
yäk2 deng2,15568454
säu6 zäng1 läng2,15571711
bi6 hung1,15576745
dim2 gai2 ngo1,15580734
läng4 dæng1,15584932
da2 gong1 sæng1,15589025
fu2 zung1 zok2 lok6,15593745
gäm1 wa4 fo2 töi2,15601286
ma1 täu4 wäi4 däu6,15607364
fo1 ka1,15615741
cäu1 zäi2,15619625
cöng4 m4 cöng4,15623614
kü1 gæng1 ce1,15627707
läu1 zäp2,15633263
züng1 dung6,15636938
hing1 köng1 fu6 wui6,15640718
däu6 ga1,15648886
ding6 ho6,15652561
teng1 zü6 go1,15655923
zi6 ba2 zi6 wäi4,15660016
häng2 næng4,15666512
ci1 yäm2 ci1 säk6,15669978
züng1 cuk2,15677728
yi1 säk6 mu4 yäu1,15681403
wo4 yi4 bäk2 tung4,15688422
sing6 zöng2 yäng4 yung1,15694396
dai6 ngæng1 zäi2,15703714
wung6 säng2,15708330
yi1 läng1,15712841
säk6 ying1,15716725
säng1 mäk6 zäi1 bäng2,15720923
cäng1 suk6,15728569
mi6 gäng1,15731931
söng1 höng1,15736442
m4 läu1,15740535
næng4 da2,15743792
häu2 ngæng1 fäng1,15747676
gäi1 gwo1 su1,15753023
häi6 wa6,15757848
zung6 mäng4 häng1 mu1,15761105
gäng1 fong1 säk2 cu1,15768646
tüng1 si1,15777023
söng6 hung1,15781534
yi1 söng6,15785836
hau6 ce1,15789929
siu2 zi1 yäu6 siu2,15794545
ga1 ning4 wa4,15803758
zu2 cüng4,15808269
fäng1 æng1 gau1,15812571
cäng2 däu1,15818127
teng1 gong2 gwo1,15821907
zöi1 söng1,15826314
bäk2 säng2 yäng4 si6,15830721
hing1 köng1,15838994
pau4 däng1 gai2 ngäu4,15842983
ngok6 tæng4,15849166
löng1 gwung1,15852946
cäng1 siu1 ning4,15856935
zäk2 zap6 næng4 gwui2,15861446
zäng2 li1 ha1,15869719
mæng6 li1 cöng4 säng4,15874126
da2 pæk2,15882085
düng2 cüng4,15885865
dim2 gai2 ho2 yi1,15889749
cung4 täu4,15894992
gäng6 söi2 läu4 töi4,15898981
da2 lap6,15905373
sæng2 wung6,15908212
cäng2 si6,15911783
co1 yäu1 co1 zök6,15915772
cöng4 du6,15923104
ziu1 häng4 mæng1 cæk2,15926884
gäu1 ce1,15934425
säng1 gäu1 du6,15938936
se4 zäi2,15944179
ceng1 säk2,15948377
päng4 wung1,15951843
ba1 da2 mung4,15955518
häu2 ca1,15959402
do1 siu2 yäu1 se1,15963495
sa1 yung1,15971559
fæng2 se6 zok2 yung6,15975443
gäu1 säng1 hüng1,15984029
tüng1 gü1,15988958
söng6 däng2 bäng1,15992947
läu4 yi1 ha6,15998503
gäng1 fong1,16002910
bäu2 wung1 däu6,16007108
zung2 säng1,16011724
gwu2 dung2 ce1,16016026
däu6 hip2,16020328
fi1 muk6 cüng4 yim1,16024003
häu2 cäu4,16032067
bäi1 wui6,16036265
ng1 däu6 häu2,16040045
däu2 säu2,16045183
wui6 zing2,16049590
gung6 wo4 gwok2,16053683
yü4 lok6,16057672
bi6 wo4 hai4,16060929
si1 tu4 bäk6 däu6,16065440
sæng2 säu1 säu1,16072459
hong4 kwäi1,16077806
yäng4 si6,16082004
geng1 ni1,16086515
da2 zü2 yi1,16090086
gäm1 fäi1,16094388
seng4 täu4 fung6,16098481
cek2 du6,16103828
yuk6 säk6,16107399
löng1 käu1,16111074
dai6 ging6 däi2 säk6,16115272
cung4 säng1 zu6 yäng4,16121873
säu1 häu2,16128996
löi4 säng1,16133298
co1 läu6,16137809
ok2 nim6,16141484
däu2 pui4,16145159
däu2 ngo6,16148939
si1 teng1,16151987
hek2 läk6,16156289
cung1 cäu4,16159233
dam2 sæng1 mäu4,16163117
zi6 ha6 yi4 söng6,16167942
ha6 ng1 ca4,16175692
hau6 cäu2,16179576
täu4 wäng4 säng1 ngik6,16184296
ce1 cong2,16191628
zäu1 da2,16195721
yäng4 di1 yäu1,16199710
fa1 hok6 säng4 fäng6,16205370
gung1 yök2 su1,16214165
go1 si6 däk2,16220452
sæng1 yäng4,16224441
lo4 bing6 säng4 däu6,16227698
säk6 bäng2 wäi6 säng1,16235135
söng6 zöi1,16242467
gäm1 kæk2,16246665
pi1 täu4,16250445
cöi4 gik2,16254120
fæk2 mong1 næng4 täu4,16257795
ziu1 si1 mu6 söng2,16265650
häp2 häu2,16274759
säi2 fæk2 zäng1,16278643
dai6 ce1,16283886
liu4 yü4 zi2 zöng2,16287979
yäu6 söng6,16297297
sim4 gi1,16301599
gäng1 läk6 gwo1,16306006
gung1 ga1,16310204
gai1 ha6 cäu4,16313984
täng1 täu4,16318495
yi4 wäi4 päng4 di6,16322170
a1 si6 päk2 läng4,16330234
löng1 zäi1,16336521
ca1 mu4 gi2,16340614
häng4 si6 läk6,16345125
cung1 häu2,16349532
yüng1 muk6 säk2,16353834
cung4 si6,16359494
ming4 gung1 söi6 säp2,16363692
läu1 däk2 dim6,16372069
häu2 do1 ze6,16376685
häu2 zäng6,16381092
säng1 cäng1 ning4,16385185
zap6 zäk2,16389696
gæk2 zäi2 zi2,16392849
bung1 lu6 söng6,16397987
sæng1 zing1 bau1,16402916
yäk2 si4 bung1 wui6,16407950
m4 häi6 häu2,16415073
sæng1 mu1,16419375
teng1 däk2,16422632
tam1 söi2,16426098
au1 geng2,16430505
pong1 zeng1,16434912
söng6 gau1,16439214
bäng6 zung6,16443725
gäu2 zung2,16447609
sæng2 ga1,16451807
bung2 läng1,16455482
mui1 däu6,16459157
gäng1 siu1,16463355
säng4 bung2 ga1,16467657
säng4 zöi1,16472377
säm1 yäu1 läng4 säi1,16476470
zäng1 zu2 fu6 mu1,16484325
cing1 zöi2 næng4 fung4,16492284
wæk6 wa6,16499512
hong4 häu2,16503187
söng6 cæk2,16507489
cöng4 mæk6,16511687
gong2 co1,16515571
si6 gok2 ngäi6 säk6,16519560
gök2 zäi1,16527937
söng6 bui1 zi2,16531612
säu1 su1 gung1 si1,16536959
päu1 päu1 yuk6,16544396
so2 söng1,16549116
gi2 säng1 säu1 däu1,16553314
gäm1 him1,16561378
gwu2 läng1 zäu6,16564949
cäng1 däk2 söng1,16569251
zöi1 næng4,16574285
cäng1 ma1 dai6 kiu4,16578065
gäm1 leng1,16586338
muk6 si6,16589700
däi2 sing1 cüng4 zung1,16593689
zing1 zü6,16602171
säk6 si1 fong1 fæng6,16606369
wäi4 sing6,16615582
häng2 duk6,16619675
tiu4 pi4,16622828
hæng4 cäk2,16627235
gwäi1 zäu1 sæng2,16630806
gwung1 zök2,16636257
däng2 yäng1,16640350
tung1 deng2,16644025
fui1 pung4 ce1,16648014
ha6 cöng4,16653674
wui1 säk2,16657349
cöng1 ping2,16661129
gok2 zi6 wäi4 zäng1,16665327
tai1 päng4 mung4,16671510
se4 wong4,16675812
zäng2 cäi4 wæk6 yäk2,16679383
ci1 bi6,16686506
tiu4 gäng1,16690599
si6 yäu4 läu1 fæng6,16694692
cüng4 zäng1,16702651
löng1 sam1 go1,16706953
bing1 da1,16711987
wæng6 söng1,16715558
da2 zäk2 säng1,16719965
sa1 cäng4 bäu6,16724581
lung4 zäi2,16730032
däu2 mai1,16734230
säu1 säng1,16737905
sü1 säng1,16742416
ga1 däu6 zung1 lok6,16747032
næng4 häng1 næng4 däi6,16752379
dæng1 ce1 gwung2,16759084
päng4 säm1 yi4 läng6,16764327
täu1 säk6,16772600
da2 fung4,16776380
fæk2 kung4 ok2,16779846
kong1 zäng1,16784671
gwong1 fuk6 söng6 söi2,16788764
wung6 mi6,16796619
zäu6 häu2,16800294
zip2 zung1,16804492
wäi4 fu1 bäk2 yäng4,16808167
däng2 zim1,16814872
gung1 bui1,16819070
fæng2 se6,16822954
gäm1 fai1,16826525
wäng4 si2,16830827
gai2 so2,16835129
hi1 su1,16838804
mäk6 si1,16842688
cäng4 fong1 wung1 säng1,16846677
ca1 siu2 siu2,16854950
fi1 ce1,16860506
sing6 säk6,16864286
cung4 däu6 fuk2 cik2,16868275
bi6 yäng4,16875816
gau1 löng6,16879073
ce1 gwui1,16882957
ngo1 häu2 ci1,16886632
muk6 cü1,16891143
cek2 däu6 yi4,16895236
him2 si2 wæng4 säng1,16899747
ha6 bung1 ning4,16906766
bing1 zung2,16910755
gok2 sæng2 dung1 säi1,16914744
löng1 häu2,16922912
gik6 ki4 löng6,16927214
yäu6 säng4,16931621
häk2 säk6 fo1,16935923
däu2 ha6,16941166
nam4 nü1 läu1 siu1,16944528
häu2 säk2 mong6,16953114
mung6 mung6 bäk2 lok6,16958357
dai6 fui2 läu4 zäm1,16964958
fäng1 zäng1,16973335
zäm1 wui6 dai6 hok6,16977742
wäng1 gäu2 wo4 päng4,16983507
zuk2 muk6 gäng1 säm1,16990003
su2 cäu1,16998067
wong4 du2 duk6,17002578
yäu1 ziu1 yäk2 yäk6,17006880
säng6 zung6 ki4 si6,17012540
säk6 yäu4,17019872
gai2 fong1,17023756
säng1 tai1,17027745
su1 gü1 fu1,17032152
cöng4 fong1 yäng4,17038335
säng1 zäk6,17042846
yi6 zäi2 däi2,17046417
geng1 säi1,17051764
fong1 m4 fong1 bing6,17055857
cäi4 säm1,17062458
säk6 yim4,17066865
bäk2 wäi4 yi1,17070645
ha6 ci1,17076410
sæng1 säm1,17080399
säk6 siu1,17084492
säm1 wæng1 däu6,17088585
yiu1 näm2,17093932
däi2 näm2,17097712
bäu1 päng4 wung1,17101492
fæng1 züng1,17106421
bæk2 gi2 du6,17110410
sæng1 gäng1,17115026
ha6 fung2,17119224
zing2 ping2,17123213
lok6 wuk6 däu6,17127515
zik6 tüng1,17132549
söi2 päng4 ming6,17135911
häu2 häu2,17141154
sæk2 yäk2 gäng2 bæk2,17145456
säng1 si6 täi4 fæng2,17153520
päng4 säng4,17160852
sæng1 tong1,17164841
ha6 ngük6,17168830
häu2 dai6,17172087
päng4 fong1 mai1,17176180
gwäi2 zäi2,17181214
ziu1 go1,17185203
da2 læng6,17188878
söng1 pu1,17192135
säk6 däk2,17196646
wa4 sa1,17200321
dap2 co1 ce1,17203996
se6 däu1,17208821
su1 gi1,17212601
tim1 wa4 däu6,17216903
häng4 gäng1,17221519
täu1 ha1,17225821
löng1 fäng6,17229392
si1 mäng4 dam6 däng6,17234008
zung2 zi2 süng2 säu2,17241549
gik2 su1,17249717
gäng1 co1,17253810
däu6 gwu1,17257694
äu2 bæk6 pau1,17261996
bing6 yi1,17269015
yü4 mung6 co1 säng2,17273004
mäu1 häu2,17281486
cäng2 wung1,17285684
hi2 ha1 däi2,17289255
gi2 däu6,17293557
da2 yäu1 yi4 bo1,17297023
ga2 bæk2 si1,17303206
bing6 zong1,17308240
zung6 di6,17311706
düng2 mäng6 zung2,17315799
fæng1 gong1 däu2 fui2,17320519
bing6 si6,17327120
cök2 söng6,17331527
säng2 söi2,17335620
niu6 duk6 zäng1,17339713
tung1 bing6 yök6,17344747
duk6 m4 duk6,17349676
fäi1 ping2,17353247
yäu1 pe1,17357445
gung1 siu1,17361538
m4 söng1,17365840
mu1 si6 däu6,17369515
wu4 ga2 fu2 wäi1,17374966
fong1 se6 säng1,17383343
gäi1 cäng4 ce1,17390153
teng1 gäng2 go1,17395500
täu4 ki4 so2 häu2,17399698
häu2 nöi6 ha1,17405045
ze1 da2 däu6,17409138
sæng2 fu2,17413649
gai2 cam4,17417742
ok2 siu6,17421104
su1 däu6,17425197
m4 häu2 yi1 si1,17429708
däk6 fai1 ce1,17435368
gäu6 si6 cung4 täi4,17440402
säi2 gik2 zäng1,17448466
yi6 cung4 zäu1,17453604
säi1 lu6 zäi2,17459682
yäu1 däk6,17464193
yäm2 bau2 säk6 zöi1,17467659
häu2 næng4 gong2,17475409
wäi4 wäi1 wäi1,17479920
bung2 muk6 däu2 zi1,17484954
dai6 hæng1 däu6,17493018
zäng1 köng4,17497738
hi2 säng4 züng1 häp6,17501518
si2 häu2 gwo1,17508746
ni1 wa6,17513466
mæng6 zöi2,17516514
gäng1 yi6,17520816
dai6 züng1 säng1,17524909
yäng1 cak2 löng6,17530465
go1 yäng4 wäi6 säng1,17535394
häk6 täu4 yäng4,17542308
yiu1 zo6,17546715
häng1 mu1,17550599
läu4 däi2,17554692
läu1 siu1 gai1 yi4,17558890
gwäng1 fo2 gau1 yäk6,17566327
täu4 söng6,17573241
gwung1 wa2,17577334
täng1 mäng6,17580905
si4 gwong1 däu2 läu4,17584476
fæk2 yäng4 säm1 säng2,17591495
söng6 yü6,17600186
læng6 fæng6,17604384
däk2 si6 gäu1,17608895
bong1 ha1,17614242
läu1 siu1 ham4 yi4,17617395
säk6 bäng2,17626713
a1 diu2,17631015
gäng1 dung6,17634795
yäk2 säng4,17638366
yök2 wäi4,17642355
söng6 wæng4,17645821
a1 ping1 mäu6 yäk6,17649810
yäu4 wäi6,17657874
di6 läng4 yäng4 gik6,17661445
si1 zung2,17667941
häu2 ci1 wa6,17672243
säng4 fung1,17676754
lok6 duk6,17681161
cöng4 geng2 lung4,17684523
wæk6 yüng4,17689139
läk6 bäk2 cung4 säm1,17693128
näu2 ka1 su1,17699415
säu2 läng1,17704658
si2 zik2 tüng4,17708751
du2 bæk6 täu4 ping2,17713889
