pron,offset
yi1,3255380
sien1,3260100
set5,3265969
ziang3,3271316
tot5,3276767
kan1,3280756
van3,3285894
kam3,3291241
han3,3296275
siam1,3301100
lo3,3307387
yang3,3311689
vu2,3316514
ci4,3321130
kiu1,3325746
biet5,3330362
gam1,3334351
luk6,3339594
liang3,3343687
za1,3348721
ga4,3354381
bau3,3358892
mau4,3362985
lim2,3367183
deu4,3372112
bui1,3376519
zong3,3380821
kam1,3386272
nga4,3391410
but5,3395921
vong4,3399805
len2,3404525
lau2,3409663
zam1,3414279
la2,3420462
ciau1,3425078
tiap6,3430007
mu1,3433787
hien2,3437671
fong3,3442600
kiau2,3447529
gong3,3451622
dien1,3456760
cang1,3461898
co4,3468081
ong4,3472801
sen3,3477730
cok6,3483495
ziau4,3488111
cau1,3492518
hau1,3497761
ka1,3502063
tung4,3506992
ma2,3511608
zi1,3516537
kui1,3521466
kiau4,3525977
gau3,3529861
o3,3533954
po2,3538465
zai4,3542976
tai2,3547905
dat5,3552625
vok5,3556405
zim4,3559871
an2,3564800
ti2,3569834
piang2,3574554
ngiam2,3579588
yam2,3584099
ha4,3588924
dai3,3593017
m3,3597528
tong2,3601621
du3,3606550
cim4,3610957
lui3,3615782
kong2,3620293
giam1,3625431
tap6,3630778
man4,3634871
ngion2,3639800
koi4,3644416
ngoi2,3649241
cam2,3653961
kiam4,3660039
fui1,3664759
gien1,3669166
liong2,3674409
ng3,3679025
goi1,3683432
pin1,3688570
sak5,3693186
lam4,3698324
pong2,3703149
tuk5,3708183
me4,3712172
zip5,3716474
yun4,3721717
liam3,3726437
cim2,3731784
vu4,3737027
min4,3741120
gin3,3745318
giau3,3750143
ngip6,3753923
he4,3758330
tin2,3762423
yet5,3767143
get3,3771132
lin4,3775539
con2,3780259
lung1,3786024
ziu4,3790640
di4,3795256
mu2,3799454
sien3,3804070
mai3,3809835
ngiau2,3814555
zen4,3818753
zon1,3824204
lui4,3829969
tang1,3834585
cam1,3840036
am4,3845905
bet5,3850834
kiun3,3854927
dan1,3859543
men2,3864890
hoi2,3869924
kui2,3874853
sit6,3879469
piau2,3884607
ton3,3888909
et6,3893838
gai3,3897931
kung4,3902860
dien4,3907476
yen1,3912196
yau4,3917439
on4,3921637
zin1,3926671
fui4,3932122
sang2,3936529
su1,3942816
ziap5,3947641
ngui4,3951839
lung2,3956350
zeu1,3960861
pang1,3966104
pang4,3971451
zia3,3976589
fa2,3981309
zang1,3986029
don3,3992421
pu4,3997455
dit6,4001966
cien3,4006164
vun4,4011720
an4,4016649
mut6,4021578
ya4,4025462
vang1,4029555
giet5,4035006
mien3,4039099
cau2,4044028
mau2,4049584
teu4,4054095
lem3,4058397
siu1,4063326
ziau2,4068569
o2,4073603
pan4,4077905
dok6,4082730
dau1,4086405
ma3,4090916
meu2,4095741
sem1,4100670
put6,4106539
pui1,4110214
gang1,4114412
siau1,4119863
cung1,4125210
seu3,4130975
hot5,4136009
giang1,4139684
pu1,4144718
koi3,4149438
tong3,4154263
pai1,4159192
tut6,4164121
kon4,4167796
von3,4172516
ng2,4177759
fung2,4182270
ngeu2,4187199
mi1,4192024
kio2,4196535
yun2,4200628
a4,4205871
sia1,4210382
cong1,4216147
fong2,4221912
mien1,4226946
lot5,4231771
sam1,4235655
meu3,4242047
fu2,4246558
mong2,4251069
det5,4255894
fam4,4259987
fu4,4264916
giu3,4269427
cia3,4273729
vut5,4278449
ngien3,4282647
meu1,4287263
kiut6,4291774
oi4,4295240
giu1,4300274
vui3,4304890
yin3,4309715
mung4,4314749
loi3,4319260
poi4,4323771
zin4,4328700
fan2,4333629
tui1,4338872
ngai4,4343488
yim1,4347477
lut6,4352615
tiau1,4356499
ngiap5,4360592
kong1,4363954
sam4,4369197
gin1,4375066
ham3,4379786
ti4,4384611
lai3,4388704
bi1,4393529
son4,4397936
mia1,4403596
sui4,4408003
din3,4413246
ngau1,4417862
hok6,4422687
gu4,4426467
fun1,4430769
tok6,4435489
bai3,4439373
bien1,4444093
vin2,4449127
liu3,4454056
sin4,4458254
dia1,4463288
pu3,4467799
ciap6,4472310
me1,4477030
cien2,4481541
ci3,4487306
hiu1,4492131
kai1,4496538
fun4,4501467
cien4,4506083
ziau3,4511430
ho1,4515628
gi1,4519930
can3,4524546
ngiau3,4530206
m1,4534195
gen3,4538706
ep5,4543635
siok5,4546683
kat5,4550776
su4,4554765
sa1,4559485
fon2,4565563
lin1,4570492
kiuk5,4575212
fun2,4578887
len4,4583816
sau1,4588641
pan2,4594092
lit5,4599230
zong4,4603323
duk5,4608670
zu3,4612554
zai3,4617379
pai2,4623039
ngion3,4627759
ngi1,4632375
sot5,4636991
piet6,4641189
ki1,4645491
deu3,4650002
mong3,4654304
yin1,4659129
bo1,4664058
ken2,4668674
lung3,4673603
piau3,4678323
pen2,4681998
kong4,4686823
ngam2,4691648
cim1,4696473
dap5,4701716
kiet5,4705496
am1,4709589
se2,4714936
cai2,4720074
cai3,4725421
zun1,4730872
mu3,4736637
lo2,4740626
cu4,4744824
dau4,4749440
yiu2,4753638
gun4,4758672
sung2,4763183
tien4,4769157
tai1,4773877
tam2,4779015
lun3,4784258
cui3,4788874
hit5,4794117
peu2,4798210
sung4,4803139
muk6,4808590
tong4,4812788
kiung3,4817613
kun3,4822020
so2,4826531
sien4,4831774
tan4,4837539
lai2,4842364
zok5,4846980
ngang4,4851282
goi4,4856316
kien4,4861141
e4,4865966
bit5,4869955
ngiok6,4874153
hiam2,4877619
dit5,4881921
siam2,4886328
sun4,4892406
sin3,4897962
gut5,4903413
tan3,4907193
kan3,4912227
ko1,4916947
tung2,4921458
let6,4926387
sien2,4930585
lau4,4936559
iu3,4940757
gai4,4944955
hon4,4949257
giau4,4954082
zit6,4958071
hau3,4963000
biau1,4967093
vung3,4971082
ban1,4976429
yap6,4981463
tai4,4985243
kun1,4989336
geu1,4993952
ya2,4998777
cit6,5002975
keu1,5007904
bun4,5012729
cot5,5017240
go4,5021647
ngi2,5025845
ta1,5030670
su2,5035704
zen1,5041051
men4,5046816
sok6,5051432
tien3,5056152
zam3,5061081
pun2,5067055
on1,5071880
pak5,5076600
sut5,5080693
vai1,5085518
ngut5,5090343
tiap5,5094018
lot6,5097484
keu4,5101995
vong1,5106506
liap6,5111853
giu4,5115633
long2,5119935
ceu4,5124760
zot5,5129585
het5,5133992
dai4,5138190
mang1,5142283
kuk6,5147526
am3,5151619
kip5,5156653
hen1,5160642
lat6,5165571
yui3,5169769
kiap5,5174594
ton4,5178165
kau1,5182885
pui2,5187396
to1,5192012
fon1,5196523
moi4,5201348
hong4,5206277
zung1,5210788
si2,5216553
bung3,5221691
so4,5226516
mok6,5231341
yung4,5235225
gen1,5239736
ten2,5244979
son1,5249908
tak6,5255777
giam4,5259766
miu2,5264277
cun2,5269206
dem3,5274866
ap6,5279586
kiem2,5283575
liak6,5288295
ye2,5292284
cat6,5296586
tiau3,5301620
long3,5305191
geu3,5310120
hoi3,5314527
tam4,5319456
seu1,5324385
lau1,5329941
zin3,5334452
hi3,5339799
dui4,5344310
gang3,5348821
yun1,5353959
goi3,5358993
gun1,5363922
giang4,5368747
ngiang2,5373363
hiong1,5377979
po1,5382699
piong3,5387524
liang4,5391826
giong3,5396755
va4,5401371
zon3,5405464
kiang1,5411020
tiang3,5416158
ziam3,5420774
ho4,5426539
za3,5430528
ngiuk5,5435771
sai2,5439551
koi1,5445211
zeu3,5450036
lui1,5454861
liam1,5459372
zot6,5464615
zep5,5468917
seu2,5473219
ngam3,5478670
din1,5483808
diong1,5488633
ken4,5493562
moi1,5498178
miu4,5502794
la3,5507201
fa1,5511817
hong3,5516746
liang2,5521884
yang1,5526709
fit5,5531638
ziak5,5536045
siang1,5540243
kia2,5546426
hai3,5550728
ge4,5555553
pun1,5559646
bia3,5564366
se1,5568146
fon3,5573702
yang4,5578527
tui2,5583561
giuk5,5588386
mang3,5592061
dang3,5597199
hiau4,5602233
cioi4,5606222
ngiak5,5611569
coi4,5614931
nga1,5620278
hiung2,5625103
ngiak6,5629719
son2,5633499
siang3,5639682
poi2,5645342
tiak5,5650271
diap5,5653842
hong1,5657204
yui1,5662238
kiun1,5667063
sau2,5671783
e1,5677234
ciang1,5681745
guk6,5687614
ka3,5691603
lin3,5695905
boi4,5700730
kim4,5705450
fo4,5709857
doi4,5714055
cet6,5719193
ciam3,5724540
ngin4,5729991
giang3,5734502
ot5,5739327
dun3,5743107
mai1,5748036
zut6,5752652
dam3,5757163
eu3,5762092
bai1,5766603
gon3,5771428
tat6,5776357
bong4,5780450
tun4,5785379
yim3,5789995
gim3,5794924
kau4,5799749
hio1,5804051
gung4,5808144
la4,5812864
ang1,5817375
hiun4,5822513
kiu4,5827024
ngiong4,5831222
ciok5,5835733
ko4,5839408
cin3,5843606
ziang1,5848640
zam4,5854509
dong1,5860378
zan3,5865621
hin3,5871177
bo3,5875897
liu1,5880199
vin4,5884710
piok6,5889221
ciang3,5892896
hiap5,5898243
tui3,5901500
bien4,5906011
min1,5910836
ngong1,5915243
long4,5920172
san3,5925206
hiu3,5931180
